method,patch_id,split,image_name,city,x,y,seconds,iou,dice,precision,recall,f1,n_pred,n_gt,count_err,area_ratio_pred,area_ratio_gt,area_abs_error,selected_c,threshold
K-Means,test_chicago28_0_3072,test,chicago28.tif,chicago,3072,0,0.08064176799996403,0.44164885858688646,0.6126996264815741,0.5859830329215329,0.6419687650227421,0.612699626481574,19.0,3.0,16.0,33.904266357421875,30.947494506835938,2.9567718505859375,,
K-Means,test_chicago28_1536_1024,test,chicago28.tif,chicago,1024,1536,0.08127171299997826,0.2460794666154692,0.394965928270781,0.3628199024691517,0.43336202127005596,0.39496592827078103,19.0,1.0,18.0,29.647445678710938,24.82147216796875,4.8259735107421875,,
K-Means,test_chicago28_1536_3584,test,chicago28.tif,chicago,3584,1536,0.0820420230000991,0.1655540269288888,0.2840778258303583,0.5762565501540635,0.1885019099284178,0.2840778258303583,32.0,4.0,28.0,19.437026977539062,59.41963195800781,39.98260498046875,,
K-Means,test_chicago28_2560_2048,test,chicago28.tif,chicago,2048,2560,0.08123900099997172,0.6978579748017902,0.8220451712202358,0.8171792138020797,0.8269694252164896,0.8220451712202358,11.0,7.0,4.0,55.100250244140625,54.44793701171875,0.652313232421875,,
K-Means,test_chicago28_4096_1024,test,chicago28.tif,chicago,1024,4096,0.08227184299994406,0.2681276456492595,0.4228716983959178,0.3833730793612461,0.47144421552796184,0.42287169839591776,21.0,5.0,16.0,25.273895263671875,20.552444458007812,4.7214508056640625,,
K-Means,test_chicago28_4096_1536,test,chicago28.tif,chicago,1536,4096,0.08185741099998722,0.16098049967442338,0.2773181801409542,0.303567389407697,0.255247177731589,0.27731818014095416,29.0,1.0,28.0,23.610687255859375,28.080368041992188,4.4696807861328125,,
K-Means,test_chicago28_4096_2048,test,chicago28.tif,chicago,2048,4096,0.08682293199990454,0.3604625527163593,0.5299117597858816,0.4837093449381585,0.5858724801183651,0.5299117597858816,21.0,5.0,16.0,39.971923828125,33.001708984375,6.97021484375,,
K-Means,test_chicago29_512_2560,test,chicago29.tif,chicago,2560,512,0.0793686389999948,0.13312783529138073,0.23497407996715086,0.2487682944500797,0.22262927540930458,0.23497407996715083,5.0,6.0,1.0,42.120361328125,47.06573486328125,4.94537353515625,,
K-Means,test_chicago29_1536_2560,test,chicago29.tif,chicago,2560,1536,0.08061201099997106,0.2991578590402984,0.46054119899068996,0.33217858442846204,0.750588502226382,0.46054119899069,19.0,4.0,15.0,30.392074584960938,13.450241088867188,16.94183349609375,,
K-Means,test_chicago29_2048_2560,test,chicago29.tif,chicago,2560,2048,0.0799334739999722,0.1435525395986428,0.2510641787372988,0.1778197830976694,0.4269090355947673,0.2510641787372988,11.0,5.0,6.0,36.12403869628906,15.04669189453125,21.077346801757812,,
K-Means,test_chicago29_2048_3072,test,chicago29.tif,chicago,3072,2048,0.08332020099999227,0.46576928643797944,0.6355287844376419,0.7712505325948019,0.5404265641618928,0.6355287844376419,23.0,8.0,15.0,28.64990234375,40.886688232421875,12.236785888671875,,
K-Means,test_chicago29_2560_2048,test,chicago29.tif,chicago,2048,2560,0.0829355260000284,0.39855990255628077,0.569957571109818,0.48290408525754885,0.6952997922092575,0.5699575711098179,15.0,13.0,2.0,58.416748046875,40.57197570800781,17.844772338867188,,
K-Means,test_chicago29_2560_2560,test,chicago29.tif,chicago,2560,2560,0.08083882899995842,0.2860546613448813,0.44485614794279726,0.38123051605650776,0.5339739635749765,0.44485614794279726,23.0,10.0,13.0,32.91664123535156,23.500823974609375,9.415817260742188,,
K-Means,test_chicago29_3584_512,test,chicago29.tif,chicago,512,3584,0.08235949300001266,0.3252783014808846,0.4908830109380257,0.6264973104913438,0.40353260869565216,0.4908830109380258,36.0,19.0,17.0,25.317764282226562,39.306640625,13.988876342773438,,
K-Means,test_chicago29_4096_1024,test,chicago29.tif,chicago,1024,4096,0.08172240600003988,0.4239356649238958,0.5954421612812874,0.7580162074554295,0.49028849379402883,0.5954421612812875,24.0,15.0,9.0,29.420852661132812,45.4864501953125,16.065597534179688,,
K-Means,test_chicago29_4096_2560,test,chicago29.tif,chicago,2560,4096,0.08375088299999334,0.21175182134184087,0.3494970135177617,0.24572907361189136,0.6049654234213808,0.34949701351776175,17.0,3.0,14.0,41.42112731933594,16.824722290039062,24.596405029296875,,
K-Means,test_chicago30_0_3584,test,chicago30.tif,chicago,3584,0,0.08011016600005405,0.05081200639507627,0.09670998444220738,0.06848116646415553,0.16453232649565996,0.09670998444220738,9.0,6.0,3.0,23.546218872070312,9.800338745117188,13.745880126953125,,
K-Means,test_chicago30_512_1024,test,chicago30.tif,chicago,1024,512,0.08164234399998804,0.14775646204679307,0.2574700590808247,0.20985407236238168,0.33303610675039247,0.25747005908082465,10.0,5.0,5.0,48.20404052734375,30.374526977539062,17.829513549804688,,
K-Means,test_chicago30_1024_512,test,chicago30.tif,chicago,512,1024,0.07890866299999288,0.3056637792992145,0.4682120836089558,0.337674548177038,0.7632788640156166,0.4682120836089558,11.0,7.0,4.0,54.77333068847656,24.231719970703125,30.541610717773438,,
K-Means,test_chicago30_1024_2560,test,chicago30.tif,chicago,2560,1024,0.08085643500010065,0.007742697922715649,0.015366418310300556,0.007742697922715649,1.0,0.015366418310300552,3.0,2.0,1.0,74.88784790039062,0.579833984375,74.30801391601562,,
K-Means,test_chicago30_1536_512,test,chicago30.tif,chicago,512,1536,0.07896839900001851,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,50.4913330078125,0.0,50.4913330078125,,
K-Means,test_chicago30_1536_4096,test,chicago30.tif,chicago,4096,1536,0.0804996360000132,0.09407071924211576,0.1719646044586229,0.09718490028245434,0.7459146020031628,0.1719646044586229,5.0,7.0,2.0,44.43321228027344,5.7891845703125,38.64402770996094,,
K-Means,test_chicago30_2048_1536,test,chicago30.tif,chicago,1536,2048,0.08119702299995879,0.010755739705423277,0.021282569631626235,0.014402705732580897,0.04074611621781433,0.02128256963162624,22.0,2.0,20.0,20.076370239257812,7.0964813232421875,12.979888916015625,,
K-Means,test_chicago30_2048_3072,test,chicago30.tif,chicago,3072,2048,0.08222952699998132,0.4808978202931658,0.6494679291214905,0.6586786825937454,0.64051122362468,0.6494679291214905,8.0,9.0,1.0,46.816253662109375,48.14414978027344,1.3278961181640625,,
K-Means,test_chicago30_2560_512,test,chicago30.tif,chicago,512,2560,0.07991333000006762,0.315530349837731,0.47970060117070085,0.35158599598518725,0.7547096432960503,0.47970060117070085,14.0,28.0,14.0,52.63862609863281,24.522018432617188,28.116607666015625,,
K-Means,test_chicago30_3072_0,test,chicago30.tif,chicago,0,3072,0.08422473000007358,0.26257022971339167,0.4159297020221934,0.42318217637366573,0.40892162427833695,0.41592970202219337,33.0,24.0,9.0,26.624679565429688,27.553176879882812,0.928497314453125,,
K-Means,test_chicago30_3072_3072,test,chicago30.tif,chicago,3072,3072,0.08004349999998794,0.012541708016534737,0.024772723764836625,0.013255589233653504,0.18889019653995529,0.024772723764836625,4.0,4.0,0.0,46.18873596191406,3.2413482666015625,42.9473876953125,,
K-Means,test_chicago30_3584_0,test,chicago30.tif,chicago,0,3584,0.08061267100003988,0.10886729149192224,0.19635765673175745,0.1214997964997965,0.5115013921610623,0.19635765673175745,21.0,13.0,8.0,37.4908447265625,8.905410766601562,28.585433959960938,,
K-Means,test_chicago33_512_512,test,chicago33.tif,chicago,512,512,0.08281323800008522,0.3900263151462813,0.5611783185633235,0.4930836655027861,0.6510941558883131,0.5611783185633236,25.0,5.0,20.0,37.03651428222656,28.048324584960938,8.988189697265625,,
K-Means,test_chicago33_512_1536,test,chicago33.tif,chicago,1536,512,0.08042484999998578,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,54.41932678222656,0.0,54.41932678222656,,
K-Means,test_chicago33_512_2560,test,chicago33.tif,chicago,2560,512,0.08207736899998963,0.2586704223826226,0.4110216904802892,0.30927784974093264,0.6125256541816316,0.4110216904802892,19.0,14.0,5.0,47.119140625,23.79150390625,23.32763671875,,
K-Means,test_chicago33_512_4096,test,chicago33.tif,chicago,4096,512,0.08215597900004923,0.3482243235600433,0.5165673359764675,0.44690719824381264,0.6119535047210405,0.5165673359764675,15.0,14.0,1.0,43.09539794921875,31.472396850585938,11.623001098632812,,
K-Means,test_chicago33_1536_512,test,chicago33.tif,chicago,512,1536,0.08111521000000721,0.42756562144197924,0.5990136145336655,0.45387017534690466,0.880631258714666,0.5990136145336656,12.0,4.0,8.0,58.39080810546875,30.094146728515625,28.296661376953125,,
K-Means,test_chicago33_1536_3072,test,chicago33.tif,chicago,3072,1536,0.08084004900001673,0.29157447053076235,0.4515023750987307,0.438838730604963,0.4649186111779328,0.4515023750987307,19.0,11.0,8.0,35.28022766113281,33.30116271972656,1.97906494140625,,
K-Means,test_chicago33_2048_3072,test,chicago33.tif,chicago,3072,2048,0.081809370999963,0.246076572119613,0.394962199956989,0.3614882256159724,0.4352682369527699,0.39496219995698906,20.0,8.0,12.0,37.79258728027344,31.386566162109375,6.4060211181640625,,
K-Means,test_chicago33_2560_2560,test,chicago33.tif,chicago,2560,2560,0.08284283699993011,0.25384657291172147,0.4049085085780967,0.34762914726038346,0.48478768151484075,0.4049085085780967,31.0,14.0,17.0,35.79216003417969,25.665664672851562,10.126495361328125,,
K-Means,test_chicago33_3584_2560,test,chicago33.tif,chicago,2560,3584,0.08016411800008427,0.21185204256779952,0.3496335115612053,0.21926954564969578,0.8623078714485328,0.3496335115612053,18.0,2.0,16.0,25.767135620117188,6.5521240234375,19.215011596679688,,
K-Means,test_chicago33_3584_3584,test,chicago33.tif,chicago,3584,3584,0.08188238900004308,0.36294129012669407,0.5325853619020616,0.7004954451014863,0.429607606103179,0.5325853619020617,21.0,5.0,16.0,28.64227294921875,46.70257568359375,18.060302734375,,
K-Means,test_chicago33_4096_1024,test,chicago33.tif,chicago,1024,4096,0.07991347100005441,0.32957850246229015,0.4957638858509413,0.39706157152200316,0.6597710071802834,0.4957638858509412,13.0,10.0,3.0,48.99444580078125,29.485702514648438,19.508743286132812,,
K-Means,test_chicago8_0_1536,test,chicago8.tif,chicago,1536,0,0.08164303299997755,0.14192168817331596,0.24856641159052179,0.26352233228461125,0.23521693277413974,0.24856641159052179,16.0,34.0,18.0,27.766036987304688,31.107330322265625,3.3412933349609375,,
K-Means,test_chicago8_0_4096,test,chicago8.tif,chicago,4096,0,0.0821701929999108,0.3357561547479484,0.5027207302088819,0.5184224970512327,0.4879421398579876,0.5027207302088819,32.0,74.0,42.0,32.66487121582031,34.705352783203125,2.0404815673828125,,
K-Means,test_chicago8_512_1024,test,chicago8.tif,chicago,1024,512,0.08290395999995326,0.23615982557588397,0.3820862330093365,0.40126439558669563,0.3646576645808175,0.3820862330093365,32.0,75.0,43.0,37.8936767578125,41.69769287109375,3.80401611328125,,
K-Means,test_chicago8_1024_1024,test,chicago8.tif,chicago,1024,1024,0.08130197799994221,0.29629656812377064,0.4571431806729588,0.45732183921066644,0.45696466167115657,0.4571431806729587,23.0,64.0,41.0,33.67500305175781,33.701324462890625,0.0263214111328125,,
K-Means,test_chicago8_1024_2048,test,chicago8.tif,chicago,2048,1024,0.08264847399993869,0.22917592279941,0.37289360871545374,0.5230485306941938,0.28972141091889464,0.37289360871545374,33.0,63.0,30.0,18.809890747070312,33.95843505859375,15.148544311523438,,
K-Means,test_chicago8_2048_1536,test,chicago8.tif,chicago,1536,2048,0.08183248900002127,0.1809530547988821,0.3064525792343179,0.6402019274896742,0.20143875447969858,0.30645257923431785,22.0,52.0,30.0,9.143447875976562,29.059219360351562,19.915771484375,,
K-Means,test_chicago8_2048_4096,test,chicago8.tif,chicago,4096,2048,0.08329730699995253,0.1611466532805007,0.27756468629561154,0.17845273155211772,0.6242965905329361,0.27756468629561154,32.0,13.0,19.0,32.25288391113281,9.2193603515625,23.033523559570312,,
K-Means,test_chicago8_2560_1024,test,chicago8.tif,chicago,1024,2560,0.08215135099999316,0.3682490051165435,0.5382777604653578,0.5256353509645532,0.5515432994678278,0.5382777604653579,26.0,95.0,69.0,41.36810302734375,39.424896240234375,1.943206787109375,,
K-Means,test_chicago8_3072_1024,test,chicago8.tif,chicago,1024,3072,0.08178723300000001,0.3445307700184313,0.512492205758457,0.44402929677834413,0.6059156546500242,0.512492205758457,20.0,61.0,41.0,46.250152587890625,33.89320373535156,12.356948852539062,,
K-Means,test_chicago8_3072_3072,test,chicago8.tif,chicago,3072,3072,0.08033932599994387,0.5417665675649755,0.7027867628763373,0.8872846337868207,0.5818082426201454,0.7027867628763375,15.0,4.0,11.0,31.572723388671875,48.149871826171875,16.5771484375,,
K-Means,test_chicago8_3072_4096,test,chicago8.tif,chicago,4096,3072,0.08176443100001052,0.3510001759840441,0.5196152927639435,0.3711157973081933,0.8662323561346362,0.5196152927639436,28.0,4.0,24.0,24.60174560546875,10.540008544921875,14.061737060546875,,
K-Means,test_chicago8_3584_2048,test,chicago8.tif,chicago,2048,3584,0.07815060999996604,0.10768416470448565,0.19443117115105504,0.1125635364258272,0.7129896502030656,0.19443117115105502,7.0,8.0,1.0,73.77357482910156,11.64703369140625,62.12654113769531,,
K-Means,test_chicago8_4096_0,test,chicago8.tif,chicago,0,4096,0.08110345599993707,0.2852999237020261,0.44394295594491584,0.4047019816353001,0.4916108432980655,0.4439429559449158,19.0,114.0,95.0,44.41032409667969,36.559295654296875,7.8510284423828125,,
K-Means,test_chicago8_4096_1536,test,chicago8.tif,chicago,1536,4096,0.08230436199994529,0.20090753582513035,0.33459284721215277,0.25950966512747914,0.47081132981277,0.3345928472121527,31.0,31.0,0.0,28.831863403320312,15.89202880859375,12.939834594726562,,
K-Means,test_chicago8_4096_4096,test,chicago8.tif,chicago,4096,4096,0.08121491299993977,0.06402534055584105,0.12034551831706293,0.07476635514018691,0.30827891128868695,0.12034551831706292,17.0,2.0,15.0,38.776397705078125,9.404373168945312,29.372024536132812,,
K-Means,test_kitsap9_0_3584,test,kitsap9.tif,kitsap,3584,0,0.08096989199998461,0.008767341873143921,0.017382287291069828,0.008866535775440861,0.43936028431808083,0.017382287291069828,17.0,1.0,16.0,42.55027770996094,0.8586883544921875,41.69158935546875,,
K-Means,test_kitsap9_512_1024,test,kitsap9.tif,kitsap,1024,512,0.08132660299997951,0.24962621931540505,0.3995214176158375,0.28313586038936783,0.6783726216685461,0.3995214176158375,9.0,33.0,24.0,51.062774658203125,21.312332153320312,29.750442504882812,,
K-Means,test_kitsap9_512_4096,test,kitsap9.tif,kitsap,4096,512,0.08115398699999332,0.04592353004951032,0.08781431668782987,0.046775930135183635,0.7159154929577465,0.08781431668782987,25.0,6.0,19.0,41.45317077636719,2.70843505859375,38.74473571777344,,
K-Means,test_kitsap9_1536_0,test,kitsap9.tif,kitsap,0,1536,0.08199385900002198,0.08709769201158178,0.16023894200421843,0.08881051254337562,0.818710996905973,0.16023894200421843,12.0,10.0,2.0,67.05856323242188,7.2742462158203125,59.78431701660156,,
K-Means,test_kitsap9_1536_1536,test,kitsap9.tif,kitsap,1536,1536,0.08081110800003444,0.183528790423054,0.3101382778486553,0.19579727523585247,0.7454825490250007,0.3101382778486553,8.0,14.0,6.0,52.808380126953125,13.869857788085938,38.93852233886719,,
K-Means,test_kitsap9_2048_0,test,kitsap9.tif,kitsap,0,2048,0.07943072299997311,0.024331386156739396,0.04750686444946303,0.02626001365089629,0.24885106382978722,0.047506864449463025,12.0,2.0,10.0,42.47589111328125,4.482269287109375,37.993621826171875,,
K-Means,test_kitsap9_2048_2048,test,kitsap9.tif,kitsap,2048,2048,0.08087642999998934,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,42.40913391113281,0.0,42.40913391113281,,
K-Means,test_kitsap9_2048_4096,test,kitsap9.tif,kitsap,4096,2048,0.08572363600001154,0.0015533588864232398,0.003101899409833424,0.0015710438260017954,0.12125984251968504,0.0031018994098334237,57.0,2.0,55.0,18.69659423828125,0.2422332763671875,18.454360961914062,,
K-Means,test_kitsap9_2560_0,test,kitsap9.tif,kitsap,0,2560,0.08450418199993237,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,30.237960815429688,0.0,30.237960815429688,,
K-Means,test_kitsap9_3584_1536,test,kitsap9.tif,kitsap,1536,3584,0.08240898899998683,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,40.35491943359375,0.0,40.35491943359375,,
K-Means,test_kitsap9_3584_3072,test,kitsap9.tif,kitsap,3072,3584,0.08134606200007966,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,43.01872253417969,0.0,43.01872253417969,,
K-Means,test_kitsap9_4096_512,test,kitsap9.tif,kitsap,512,4096,0.08104226000000381,0.08935677495774386,0.1640541960391443,0.09355730977446752,0.6655762081784387,0.16405419603914428,12.0,9.0,3.0,54.75120544433594,7.6961517333984375,47.0550537109375,,
K-Means,test_kitsap9_4096_3584,test,kitsap9.tif,kitsap,3584,4096,0.082845763000023,0.008618015098762453,0.01708875901432038,0.008646330497336931,0.7246376811594203,0.01708875901432038,16.0,1.0,15.0,55.149078369140625,0.6580352783203125,54.49104309082031,,
K-Means,test_tyrol-w1_512_512,test,tyrol-w1.tif,tyrol-w,512,512,0.08385353200003465,0.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,28.744888305664062,0.0,28.744888305664062,,
K-Means,test_tyrol-w1_1024_1024,test,tyrol-w1.tif,tyrol-w,1024,1024,0.08486077000009118,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,22.22442626953125,0.0,22.22442626953125,,
K-Means,test_tyrol-w1_2560_1536,test,tyrol-w1.tif,tyrol-w,1536,2560,0.0836859269999195,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0,28.479385375976562,0.0,28.479385375976562,,
K-Means,test_tyrol-w1_2560_2560,test,tyrol-w1.tif,tyrol-w,2560,2560,0.08014639199996054,0.019501078184611168,0.03825612076710313,0.019709604058545688,0.6482857827859027,0.03825612076710313,7.0,3.0,4.0,52.3345947265625,1.5911102294921875,50.74348449707031,,
K-Means,test_tyrol-w1_2560_3072,test,tyrol-w1.tif,tyrol-w,3072,2560,0.08052364399998169,0.23355844483716234,0.3786743073498938,0.26403539023201056,0.6692488545936822,0.3786743073498938,27.0,16.0,11.0,32.07817077636719,12.6556396484375,19.422531127929688,,
K-Means,test_tyrol-w1_2560_3584,test,tyrol-w1.tif,tyrol-w,3584,2560,0.08367413799999213,0.307978764930908,0.47092318803383093,0.40468814115716045,0.5630825447123139,0.47092318803383093,26.0,38.0,12.0,37.1856689453125,26.725387573242188,10.460281372070312,,
K-Means,test_tyrol-w1_3072_4096,test,tyrol-w1.tif,tyrol-w,4096,3072,0.08339632000001984,0.2159615518840175,0.3552111521115211,0.503381597601506,0.27443204135676547,0.3552111521115211,32.0,22.0,10.0,16.413497924804688,30.106735229492188,13.6932373046875,,
K-Means,test_tyrol-w1_3584_3584,test,tyrol-w1.tif,tyrol-w,3584,3584,0.08107479199998124,0.1839940679132203,0.31080234757849473,0.21201497467518168,0.5819672131147541,0.31080234757849473,14.0,18.0,4.0,43.30635070800781,15.776824951171875,27.529525756835938,,
